Month,area,regional,networksite,site_id,Availability (Ave),site_class,target (%),Achievement
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG656,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG657,96.9,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG658,98.95,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG659,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG660,99.88,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG661,99.58,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG662,99.68,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG663,99.71,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG664,99.6,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG665,99.35,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG666,99.66,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG667,98.92,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG668,99.71,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG669,99.63,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG670,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG672,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG673,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG674,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG675,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG676,99.36,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG679,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG680,99.48,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG681,99.39,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG683,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG684,99.02,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG685,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG687,99.72,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG688,98.8,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG689,99.3,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG691,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG692,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG694,99.4,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG696,99.98,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG699,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG700,98.45,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG702,98.96,Platinum,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG704,99.81,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG706,99.91,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG709,97.69,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG714,99.81,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG723,98.97,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG725,97.68,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG726,99.62,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PBG999,99.29,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR001,99.18,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR002,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR003,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR004,99.51,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR005,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR007,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR008,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR010,99.54,Platinum,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR011,99.13,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR012,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR013,99.46,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR014,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR015,99.83,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR016,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR019,99.94,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR020,98.91,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR021,98.93,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR022,99.68,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR023,99.35,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR024,99.5,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR025,99.24,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR026,98.51,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR027,99.46,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR028,99.99,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR029,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR030,98.22,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR031,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR032,99.7,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR035,99.92,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR036,99.78,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR037,99.83,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR038,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR039,99.8,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR040,99.75,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR041,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR042,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR044,98.41,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR045,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR046,99.57,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR047,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR048,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR055,98.62,Platinum,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR056,98.86,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR062,99.71,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR063,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR064,99.54,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR065,98.11,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR100,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR105,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR111,99.52,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR500,99.97,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR501,99.68,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR502,99.88,Platinum,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR503,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR504,99.02,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR505,97.92,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR509,98.07,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR510,99.64,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR601,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR612,99.7,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR650,99.79,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR651,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR652,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR653,99.99,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR654,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR655,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR656,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR657,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR658,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR668,99.89,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR671,99.91,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR672,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR675,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR676,99.87,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR681,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR682,99.99,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR684,99.98,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR685,99.87,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR686,99.62,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR689,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR690,99.63,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR692,98.15,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR696,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR697,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR699,99.52,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR701,99.55,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR706,98.36,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR714,99.98,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR727,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR733,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR734,99.94,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR754,99.66,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR775,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR776,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR777,99.64,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWR779,100.0,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT001,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT002,99.8,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT003,99.85,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT004,99.33,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT005,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT006,98.09,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT008,99.76,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT009,99.29,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT010,99.89,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT012,99.98,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT013,99.76,Platinum,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT014,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT015,99.76,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT016,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT018,100.0,Platinum,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT019,99.76,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT020,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT021,99.16,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT022,99.72,Platinum,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT023,99.8,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT024,99.65,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT025,99.74,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT026,99.67,Platinum,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT027,99.72,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT028,99.76,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT029,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT030,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT031,99.73,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT032,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT033,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT034,99.56,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT035,100.0,Platinum,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT036,99.47,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT037,98.69,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT038,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT039,99.63,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT040,99.52,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT041,99.56,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT042,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT043,99.67,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT044,99.64,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT045,97.89,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT046,99.71,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT047,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT048,99.71,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT049,99.85,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT050,99.61,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT051,99.36,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT052,99.71,Platinum,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT053,99.8,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT054,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT055,99.71,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT056,99.85,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT057,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT058,99.26,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT059,99.41,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT060,99.71,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT061,98.75,Platinum,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT062,98.88,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT063,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT064,99.79,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT065,99.7,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT066,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT067,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT068,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT069,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT070,99.31,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT071,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT072,99.76,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT073,99.12,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT074,99.55,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT075,99.71,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT076,99.79,Bronze,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT077,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT078,98.99,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT079,99.71,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT080,99.62,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT081,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT082,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT083,99.72,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT084,99.66,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT085,99.17,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT086,99.74,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT087,99.7,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT088,98.4,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT089,97.59,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT090,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT091,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT092,100.0,Platinum,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT093,98.75,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT095,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT096,99.45,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT098,99.57,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT102,99.72,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT104,99.76,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT106,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT107,100.0,Silver,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT113,99.71,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT114,99.1,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT115,99.74,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT116,99.71,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT119,99.72,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT121,99.74,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT124,99.42,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT125,99.24,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT126,99.76,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT127,99.73,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT138,99.74,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT140,99.74,Silver,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT141,99.73,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT145,100.0,Gold,99.77,Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT152,99.68,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT158,99.69,Gold,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT161,99.71,Bronze,99.77,Not Achieved
Jan-25,AREA3,REGIONAL5,NOP PURWOKERTO,PWT170,98.97,Silver,99.77,Not Achieved
